,document,count_sents,all_passives,passive_count,passive_sents_count,passive_percentages,binary,doc_id,file_name,date
475,"The charges of disloyalty and disaffection in our countrymen to our most gracious Sovereign, and his government, as insinuated in your Lordship's message, and some other public acts, are as grievous as they are unmerited.",1,are unmerited,1,1,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
476,"Words, we know, are too often but empty sounds.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
477,"We appeal not to our processions, however sincere, but to facts, of public notoriety.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
478,"The loyalty of this his Majesty most ancient colony stands concussed, as recorder by many of your worthy predecessors.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
479,We will presume to carry your attention no further back that to the administration of a Governor immediately preceding your Lordship.,1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
480,"Previous to his coming over to Virginia, there has arisen some unhappy disputes between Great Britain and the colonies.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
481,"His Majesty was graciously pleased to send over to us, from his immediate presence, the truly noble Lord BZOTETOURT, who told us, that he had received it in command from his Majesty to do justice, and maintain the rights of all his subjects.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
482,"He cheerfully entered upon the duties of his exalted satin, in which he acted as a true representative of his royal master, at once supporting the dignity of his crown, dispensing the utmost justice, and diffusing benevolence throughout the country.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
483,"By his exemplary conduct, in all respects, he accomplished what he deemed a glorious work;",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
484,"He gave us tranquillity, and happiness.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
485,"Indeed he was often heard to declared, that the business of a Governor of Virginia was much easier than he could have conceived, as he found that the government almost executed itself.",1,was often heard,1,1,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
486,"Matters were not yet that time carried on, and precipitated, with so high an hand, on the other side of the water, as at present.",1,time carried,1,1,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
487,"This probably was owing to his minutely examining every subject to the bottom himself, taking nothing upon trust;",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
488,"to his discountenancing talebearers, and malicious informers;",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
489,"and, at last, making a faithful representation of things, as he found them.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
490,"In a short, too short a time, for the happiness of Virginia, it pleased God to remove him from us.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
491,"When we received the account of your Lordship's appointment, we indulged the pleasing hopes that we should again be made happy in a ruler;",1,be made,1,1,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
492,"and, when you were pleased to honour us with your presence, we vied with each other in endeavouring to make your administration easy and agreeable.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
493,"Upon the report that your Lady and family were coming over to you, every one, we believe, who heard it, was eager in expectation of an event which was likely to give addition to your happiness.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
494,"We received her Ladyship, and your children, with every expression of heartfelt joy, and have considered our countrymen as exceedingly happy in having such respectable pledges amongst them.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
495,"Changes, my Lord, seldom happen without some sufficient cause.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
496,"If, therefore, you have, or think you have, discovered any alteration in the sentiments or behaviour of those you preside over, it may be worth vour while, as well as ours, to search out the reason of it.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
497,"Respect, my Lord, is not to be obtained by force, from a free people.",1,be obtained,1,1,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
498,"If genuine, it must be a perfect volunteer;",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
499,"and nothing is so likely to ensure it to one in your station as dignity of character, a candid and exemplary conduct.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
500,"We decline, on this occasion, a discussion of the subject unhappily in dispute between Great Britain and the colonies.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
501,"We presume not to interfere with your authority in summoning or dissolving Assemblies, when, by advice of your Council, you think there is proper occasion.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
502,"What we claim, as an act of justice, is, that our conduct should be fairly and impartially represented to our Sovereign.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
503,"We do not mean to insinuate that your Lordship would, designedly, misrepresent facts;",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
504,"but it is much to be feared that you too easily give credit to some designing persons, who, to the great injury of this community, possess much too large a share of your confidence.",1,be feared,1,1,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
505,"We have seen, my Lord, the copy of a letter you were pleased to write to the Earl of Dartmouth, dated the th of May .",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
506,"The design of then Assembly was entirely misconceived, and the ill impressions your Lordship's letter may have made on the minds of his Majesty, and his Ministers, prove how dangerous it is, and how very unjust it may be, to attempt penetrating the thoughts of others, when they are not certainly known.",1,"was entirely misconceived,are not certainly known",2,1,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
507,"Suspicions, we humbly conceive, can never justify direct and positive accusations.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
508,"Men, we know, differ in religious sentiments dome may believe in the superintendence of a providence, and that the care, especially of nations, is an object of Divine Goodness;",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
509,"whilst others may think, or affect to treat this, as well as other matters, which our religion teaches, as thing merely chimerical.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
510,"We have likewise seen an authentic copy of extracts of another of your Lordship's Letters to the same noble Earl, dated the th of December .",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
511,"The more injurious the unfavorable representations, contained in this letter, were likely to be to this country, the more careful we should have hoped your Lordship would have been in examining the evidences of the facts stated.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
512,"Your Lordship had been pleased to represent, in the first letter, our House of Burgesses as fond of having it thought that a determined resolution to deny and oppose the authority of Parliament always originates with them.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
513,"Whether this was intended to draw down the particular resentment of Parliament of this country, your Lordship can best determine.",1,was intended,1,1,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
514,"They have, indeed, protested against the power of Paliament, when they though it extended contrary to the principles of the constitution;",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
515,"but we do not know that they every affected to take the lead of the other colonies, in this, or any other measure.",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
516,"The times of entering their protestations were merely accidental, as circumstances happened;",1,,0,0,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
