"doc_id","file_name","sentence","date"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","but all that time he saw no one Indian.","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","That the second day, at night, he brought away his father's family, salves and goods, the same way that he had done his father before;","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","and left them all safe at BeaverCreek.","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","That tho the RoundO was among this assemblage from the Lower towns, he believed that it had no concern is their hellish plot, but was ignorant of it, and only went to see two of his sons, who by his own offer, were of the hostages in the fort.","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","That he would not pretend to say the defection was general, but believed it night be so;","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","and that his brother in saw, the Young Warrior of Estatee, was the ringleader.","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","That  Creek Indians, said to be of Cussitown, soon after the governor's departure from fort PrinceGeorge, appeared publickly in the LowerTown.","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","That he made no doubt that the Mortar and his gang were there too, and might be the instigators of the defection.","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","That he heard, a large convoy of hogs had got safe into fort Londoun, while the nation kept up the shew of friendship.","1760_02_09"
"187","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_02_09_row_187.txt","And that his mother informed the Indians had a camp at about two miles distance all around fort PrinceGeorge, and scouts all the way down to Twelve Mile river, to prevent any white man's escaping out of the nation, or any intelligence going to or coming from the fort.","1760_02_09"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","The last two points treated on, are .","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","The danger of the constitution from the infinite dependence upon the crown, created by means of our national expences, amongst all degrees of men;","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","and, .","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","The eagerness with which our nobility sollicit the badge of military subjection, not merely to serve their country in times of danger, but in expectation to be continued soldiers when tranquility shall be restored, and to be under military command during life.","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","Unless another spirit possess our nobility, what can we expect but to see the system of military subordination extending itself throughout the whole kingdom.","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","When this war shall be over, there will be less reason than ever for numerous armies;","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","we need fear no rebellions among ourselves, and invasions from France are less likely than ever.","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","Besides, we have acquired a new internal strength, a militia trained up to be useful;","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","and consequently we may reduce the number of our guards and garrisons so low, as to destroy great part of the huge fabrick of military influence and dependence.","1760_03_15"
"188","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_03_15_row_188.txt","But whatever you do, if you mean to restore the constitution, you must secure the dignity and independence of parliament.","1760_03_15"
"189","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_04_19_row_189.txt","Peterfoure, Dec. .","1760_04_19"
"189","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_04_19_row_189.txt","The exchange of prisoners between this court and that of Perlin is suspended by an unforeseen accident.","1760_04_19"
"189","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_04_19_row_189.txt","The count de Hordt, a Swedish nobleman in the Pruffian service, being taken prisoner by our forces, was demanded by the resident from Sweden, as a person involved in the conspiracy of , upon which he was put in irons in order to be delivered up.","1760_04_19"
"189","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_04_19_row_189.txt","His Prussian majesty was no sooner informed of this than he daused lieut.","1760_04_19"
"189","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_04_19_row_189.txt","gen.","1760_04_19"
"189","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_04_19_row_189.txt","count Soltikoff to be arrested and sent to Spandau, declaring publickly, that whatever fate besel the count de Hordt, he was to expect the same.","1760_04_19"
"190","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_05_10_row_190.txt","Leipsic, January .","1760_05_10"
"190","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_05_10_row_190.txt","A conspiracy has been discovered at Dresden [of what nature they do not say].","1760_05_10"
"190","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_05_10_row_190.txt","One of the ring leaders, who was on the print of being taken up, dispatched himself by poison.","1760_05_10"
"190","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_05_10_row_190.txt","Among his accomplices are several persons of rank, ecclesiastics and others.","1760_05_10"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","We are at length relieved from our apprehensions of a general Creek war, at least for some time, by the arrival yesterday morning of Mr.Jerome Courtonne, from the Breed Camp;","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","who on his way down, passed near, or came thro' all the Upper Creek towns, the beginning of this month;","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","when all was apparently quiet there, and he saw the traders in several of them gathering up their effects and about their usual business.","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","He has given us the following information in relation to the late outrages committed there.","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","""That there were no more than  people killed in those towns, including a negro, viz.","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","John Rose, a trader;","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","William Mitchell, his Packhorseman;","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","and Tom, a negro (Ross's slave) at the Sugespoga's, where the mischief was begun by a lad, son of the headman of that town, and others associated with him, who first killed R and Mitchel, and then the negro.","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","That the gang encreased here, and went next to the Oaksuskees, where they killed William Rae, a trader, and William Ro his Packhorseman;","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","making the Oaksuskee people believe, that the Headmen of the LowerTowns had killed every white man in them, and the Sufespoga headmen had done the same in theirs, as there could be no possibility of making up matters again;","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","and that the warriors were following them: This infnation brought more brought more Indians into their gang, with whom they went on to Carolegies, where they likewise murdered Lachlan McIntosh, and George Johnson traders;","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","and John Roberts, William Franks, and George McCullough, packhorsemen;","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","repeating there what they had told before, and that the Oak headmen themselves had killed their own traders: Then they proceeded to Fu, where they killed Richard Hughes, a trader, who is said to have defended himself gallantly for a long time with nothing but a carving knife, and where the murders ended.","1760_06_21"
"191","C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1760_06_21_row_191.txt","That several tracers fied for protection to the Wolf's town, who behaved to them all in the kindest manner;","1760_06_21"
