document,count_sents,all_passives,passive_count,passive_sents_count,passive_percentages,binary,doc_id,file_name,date
� but a certain FlagStaff did no Honour to that Da,1,[],0,0,0.0,0,103,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_04_10_row_104.txt,1747_04_10
"It is presumed, that our inserting at this Time the following Lines, which were written after the decisive Battle at CULLODEN between his Majesty's Forces commanded by his Royal Highness the D'UKE of CUMBERLAND, and the Scotch Rebels by the Pretender's Son, will give seasonable and proper Hint to all true BRITONS, who rejoice in the happy Event of it, upon a due Reflection on the numerous Oppressions and Calamities which our Nation long suffered under the Family of the Stuarts, the Return of which we have (by the Blessing of God) escaped",1,"['is presumed', 'were written']",2,1,1.0,1,104,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_04_13_row_103.txt,1747_04_13
"Extract of a Letter from Weymouth, Jan. .",1,[],0,0,0.0,0,105,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_05_11_row_105.txt,1747_05_11
"""Yesterday arrived in Portland Road the Offer Man of War, from whom we heat, that on the th Instant, off Lyme, they saw three Sail to the Southard one of which was though to be his Majesty's Sloop the Hoet, Capt. Keller, the other a large Storeship and the third a French Privateer, who had taken them both which facts to be out of Dispute, for when the Otter hosted her Colors they answer'd by ffing a French Flag."" They write from the , that by some Papers, sound in the Pockets of one of the principal Genoese Revol who sell in the Attach of the Bochetta that the Insurrection was concerned before the Australian passed that Var, and from many Circumstances it was suspected the Senate deeply engaged.",2,"['was concerned', 'was suspected']",2,1,0.5,1,105,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_05_11_row_105.txt,1747_05_11
"From Genoa we learn, among other particulars of the Insurrection;",1,[],0,0,0.0,0,106,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_05_18_row_106.txt,1747_05_18
"that the Populace attempted to burn three of our Men of War which lay in that Harbour, but that they seasonably cut their Cables and got clear",1,[],0,0,0.0,0,106,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_05_18_row_106.txt,1747_05_18
"KILLEGREW's POLITICAL MAXIMS and PROPHECIES, lately discover'd in a Heap of old musty Papers.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"WHEN Wickedness wriggles into high Station with Cunning and Address, the worst of Fools have the best Chance for Preferment, because those only are proper Tools for such a Workman.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"When a Groupe of Fools has nestled into a warm Situation, they may keep it by Confederacy, in spite of common Sense and Honesty.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"Thus it has actually happen'd, that great States have ""been often hagrid by a Confederacy of Fools, till the united Breath of an injur'd People has puffed them to this D�. .",1,['been often hagrid'],1,1,1.0,1,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"Athens and Rome in their Declension were fway'd by Orators, who, by cajoling the People with high Pretences to Patriotism, and by lashing the Fools of Power, were the only Men admitted to a Participation of it;",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"for, the more you lash a Fool the more be will love you.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"Wits also are entitled to the Favour of Fools, because Wit is an.",1,['are entitled'],1,1,1.0,1,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
Antithesis to the Judgment;,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"nor has it any natural Connection with good Sense, or common Honesty.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"When therefore Wits and Orators are grafted upon the Stock of Fools, the Fruits will be Corruption, Venality, Rapaciousness, Prodigality, Jobbs, Expeditions ill concerted, and executed worse, Fears of Invasion, Orders, a Perfects to Fluctuation of Councils, Cowardice, and an powerful Determination to make a wrong Use fortunate Event.",1,['are grafted'],1,1,1.0,1,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
Wisdom will cry aloud in vain for good Politic for her Voice cannot be heard in the Buz of World.,1,['be heard'],1,1,1.0,1,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
The Resemblance of Wisdom then becomes a Candidate of Power;,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"and the Shew of with high Spirit may fill the Place of real , but the Meteor will vanish in a short leaving a nauseous Scent behind.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
When Pride;,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"Presumption, Impetuosity Selfsufficiency, and a Contempt for others, life Ambition into the Seat of Power, it must soon tumble down like Photon, on set the World on Fire.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"Whether a mad Fool, or a Combination of wicked Fools, are predominant in Society, its Fate will be the fame, for it must sink to Perdition in both Cases: in the former more precipitately;",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
in the latter by a lingering Consumption.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"As Honesty is the best Policy in private Life, so is it in the Administration or publick Affairs;",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"for, Honesty attracts the Love of all the Virtuous, the Veneration of all the Wicked, and the Confidence of both.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
But who will trust either a rash or a dishonest Fool ?,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"A Premier, or, in the Asiatick, Stile a Vizier, may be a fit Instrument of despotick Power, because the Good of the People is no Part of its Policy;",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
but the Government of a free State is not to be safely trusted to any other Hand than that of the Monarch: because being exalted to the highest Point of Honour;,1,"['be safely trusted', 'being exalted']",2,1,1.0,1,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"and surrounded with Affluence, he cannot be tempted to misrule, by the Want of any Gratifications which the Heart of Man can reasonably desire.",1,['be tempted'],1,1,1.0,1,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"But when a Subject is trusted with the sole Administration of Royal Power, he is under the strongest Temptation of Ambition and Avarice, to injure both his Sovereign and the People.",1,['is trusted'],1,1,1.0,1,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"All his Misconduct he will impute to the Master, and every accidental success he will assume to himself.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"The upright Intention of the Crown will be misrepresented to the People, and the Affection of the Subject misrepresented to the Crown.",1,['will be misrepresented'],1,1,1.0,1,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"Hence Distrust on one Side, add Disaffection on the other, till both become the Vassals perhaps, the Sacrifice of M� Power.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
 Thus it shall happen when a Minister dictates to his Sovereign with Papal Authority.,2,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
But the Tyranny shall he short Durant's.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"For, as an happy Revolution shall;also referred Freedom to her ancient Inheritance, by a glorious William;",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"so in succeeding Times shall atrocious Rebellion, foster'd by M�l Corruption, he extinguish'd by, another William, sprung from an illustrious, an adopted Race of Heroes, an Patrons of Liberty, and Lovers of Mankind.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"From the fame generous Stock shall rise a Legislator, more renown'd from the mild Arts of Peace than all his Predecessors, whole Empire shall be firmly establish'd in the Hearts of his People.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
Corruption and M�Influence shall shall fall prostrate at his Feet.,1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
"The Combination of Faction shall dissolve at his Presence: Universal Good shall be the great Object of his Measures, and the Consummation of all his Wishes: His Reign shall be long and prosperous, full of Glory to himself, and Felicity to a grateful People.",1,[],0,0,0.0,0,107,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/Corpora_final/CorpusThree_text_files/text_1747_07_13_row_107.txt,1747_07_13
